airplaneID AirlineID fromAirport toAirport
55661 65660 U6 NCU DME
55662 65661 U6 NJC DME
55663 65662 U6 NMA CEK
55664 65663 U6 NMA GOJ
55665 65664 U6 NMA KJA
55666 65665 U6 NMA KRR
55667 65666 U6 NMA SVX
55668 65667 U6 NSK OVB
55669 65668 U6 NSK SVX
55670 65669 U6 NVI DME
55671 65670 U6 OSS CEK
55672 65671 U6 OSS DME
55673 65672 U6 OSS KUF
55674 65673 U6 OSS SVX
55675 65674 U6 OVB DME
55676 65675 U6 OVB HRB
55677 65676 U6 OVB KHV
55678 65677 U6 OVB NSK
55679 65678 U6 OVB SVX
55680 65679 U6 OVB YKS
55681 65680 U6 PEE DWC
55682 65681 U6 PEK SVX
55683 65682 U6 PFO KRR
55684 65683 U6 PRG CEK
55685 65684 U6 PRG GOJ
55686 65685 U6 PRG SVX
55687 65686 U6 RMI DME
55688 65687 U6 ROV BUD
55689 65688 U6 ROV DME
55690 65689 U6 ROV DYU
55691 65690 U6 ROV LED
55692 65691 U6 SIP DME
55693 65692 U6 SKD KJA
55694 65693 U6 SKD SVX
55695 65694 U6 SKG ATH
55696 65695 U6 SVX AER
55697 65696 U6 SVX CDG
55698 65697 U6 SVX DME
55699 65698 U6 SVX DWC
55700 65699 U6 SVX DXB
55701 65700 U6 SVX DYU
55702 65701 U6 SVX EVN
55703 65702 U6 SVX FCO
55704 65703 U6 SVX FRU
55705 65704 U6 SVX GYD
55706 65705 U6 SVX HRB
55707 65706 U6 SVX KJA
55708 65707 U6 SVX KLV
55709 65708 U6 SVX KRR
55710 65709 U6 SVX LBD
55711 65710 U6 SVX LCA
55712 65711 U6 SVX LED
55713 65712 U6 SVX MRV
55714 65713 U6 SVX MUC
55715 65714 U6 SVX NMA
55716 65715 U6 SVX NSK
55717 65716 U6 SVX OSS
55718 65717 U6 SVX OVB
55719 65718 U6 SVX PEK
55720 65719 U6 SVX PRG
55721 65720 U6 SVX TAS
55722 65721 U6 SVX TLV
55723 65722 U6 TAS CEK
55724 65723 U6 TAS GOJ
55725 65724 U6 TAS KGD
55726 65725 U6 TAS KJA
55727 65726 U6 TAS KRR
55728 65727 U6 TAS KUF
55729 65728 U6 TAS SVX
55730 65729 U6 TIV DME
55731 65730 U6 TIV LED
55732 65731 U6 TJU DME
55733 65732 U6 TJU LED
55734 65733 U6 TJU SVX
55735 65734 U6 TLV SVX
55736 65735 U6 UFA DME
55737 65736 U6 UFA DYU
55738 65737 U6 UFA LBD
55739 65738 U6 UUD DME
55740 65739 U6 VOG DYU
55741 65740 U6 YKS OVB
55742 65741 U7 BJM EBB
55743 65742 U7 BJM KGL
55744 65743 U7 DAR EBB
55745 65744 U7 EBB BJM
55746 65745 U7 EBB DAR
55747 65746 U7 EBB JRO
55748 65747 U7 EBB JUB
55749 65748 U7 EBB KGL
55750 65749 U7 EBB MGQ
55751 65750 U7 EBB NBO
55752 65751 U7 JRO EBB
55753 65752 U7 JUB EBB
55754 65753 U7 KGL BJM
55755 65754 U7 KGL EBB
55756 65755 U7 MGQ EBB
55757 65756 U7 NBO EBB
55758 65757 UA ABE ORD
55759 65758 UA ABJ BRU
55760 65759 UA ABJ LFW
55761 65760 UA ABJ OUA
55762 65761 UA ABQ DEN
55763 65762 UA ABQ IAH
55764 65763 UA ABQ LAX
55765 65764 UA ABQ ORD
55766 65765 UA ABQ SFO
55767 65766 UA ACA IAH
55768 65767 UA ACV CEC
55769 65768 UA ACV SFO
55770 65769 UA ACV SMF
55771 65770 UA ACY IAH
55772 65771 UA ACY ORD
55773 65772 UA ADD JED
55774 65773 UA AEX IAH
55775 65774 UA AGU IAH
55776 65775 UA AIA CDR
55777 65776 UA AKL LAX
55778 65777 UA AKL SFO
55779 65778 UA ALA TSE
55780 65779 UA ALB CLE
55781 65780 UA ALB EWR
55782 65781 UA ALB IAD
55783 65782 UA ALB ORD
55784 65783 UA ALS DEN
55785 65784 UA ALS FMN
55786 65785 UA AMA DEN
55787 65786 UA AMA IAH
55788 65787 UA AMS EWR
55789 65788 UA AMS IAD
55790 65789 UA AMS IAH
55791 65790 UA AMS ORD
55792 65791 UA ANC DEN
55793 65792 UA ANC ORD
55794 65793 UA ANC SEA
55795 65794 UA ANU EWR
55796 65795 UA AOO IAD
55797 65796 UA AOO JST
55798 65797 UA ARN EWR
55799 65798 UA ASB GYD
55800 65799 UA ASE DEN
55801 65800 UA ASE LAX
55802 65801 UA ATL CLE
55803 65802 UA ATL DEN
55804 65803 UA ATL EWR
55805 65804 UA ATL FRA
55806 65805 UA ATL IAD
55807 65806 UA ATL IAH
55808 65807 UA ATL LGA
55809 65808 UA ATL ORD
55810 65809 UA ATL SFO
55811 65810 UA ATL YYZ
55812 65811 UA ATW ORD
55813 65812 UA AUA EWR
55814 65813 UA AUA IAD
55815 65814 UA AUH FRA
55816 65815 UA AUH MCT
55817 65816 UA AUS CLE
55818 65817 UA AUS CUN
55819 65818 UA AUS DEN
55820 65819 UA AUS EWR
55821 65820 UA AUS IAD
55822 65821 UA AUS IAH
55823 65822 UA AUS LAX
55824 65823 UA AUS ORD
55825 65824 UA AUS SFO
55826 65825 UA AVL ORD
55827 65826 UA AVP ORD
55828 65827 UA BAH DOH
55829 65828 UA BAH KWI
55830 65829 UA BAQ MIA
55831 65830 UA BCN EWR
55832 65831 UA BDA EWR
55833 65832 UA BDL IAD
55834 65833 UA BDL ORD
55835 65834 UA BDL YUL
55836 65835 UA BDL YYZ
55837 65836 UA BFD CLE
55838 65837 UA BFD JHW
55839 65838 UA BFL DEN
55840 65839 UA BFL IAH
55841 65840 UA BFL LAX
55842 65841 UA BFL SFO
55843 65842 UA BFS EWR
55844 65843 UA BGM IAD
55845 65844 UA BHM DEN
55846 65845 UA BHM IAH
55847 65846 UA BHM ORD
55848 65847 UA BHX BRU
55849 65848 UA BHX EWR
55850 65849 UA BIL DEN
55851 65850 UA BIM FLL
55852 65851 UA BIS DEN
55853 65852 UA BJL DKR
55854 65853 UA BJM NBO
55855 65854 UA BJX IAH
55856 65855 UA BJX LAX
55857 65856 UA BKK NRT
55858 65857 UA BKW IAD
55859 65858 UA BKW SHD
55860 65859 UA BNA CLE
55861 65860 UA BNA DEN
55862 65861 UA BNA EWR
55863 65862 UA BNA IAD
55864 65863 UA BNA IAH
55865 65864 UA BNA ORD
55866 65865 UA BOG EWR
55867 65866 UA BOG IAD
55868 65867 UA BOG IAH
55869 65868 UA BOG JFK
55870 65869 UA BOG MIA
55871 65870 UA BOI DEN
55872 65871 UA BOI LAX
55873 65872 UA BOI ORD
55874 65873 UA BOI SFO
55875 65874 UA BOM EWR
55876 65875 UA BON EWR
55877 65876 UA BON IAH
55878 65877 UA BOS CLE
55879 65878 UA BOS DEN
55880 65879 UA BOS DUB
55881 65880 UA BOS EWR
55882 65881 UA BOS FRA
55883 65882 UA BOS IAD
55884 65883 UA BOS IAH
55885 65884 UA BOS LAX
55886 65885 UA BOS MUC
55887 65886 UA BOS ORD
55888 65887 UA BOS PTY
55889 65888 UA BOS SFO
55890 65889 UA BOS YHZ
55891 65890 UA BOS YOW
55892 65891 UA BOS YUL
55893 65892 UA BOS YYZ
55894 65893 UA BOS ZRH
55895 65894 UA BQN EWR
55896 65895 UA BRO IAH
55897 65896 UA BRU ABJ
55898 65897 UA BRU BHX
55899 65898 UA BRU BJM
55900 65899 UA BRU COO
55901 65900 UA BRU DKR
55902 65901 UA BRU DLA
55903 65902 UA BRU EWR
55904 65903 UA BRU FNA
55905 65904 UA BRU GOT
55906 65905 UA BRU HAJ
55907 65906 UA BRU IAD
55908 65907 UA BRU JFK
55909 65908 UA BRU KGL
55910 65909 UA BRU LAD
55911 65910 UA BRU MAN
55912 65911 UA BRU NSI
55913 65912 UA BRU ORD
55914 65913 UA BRU OUA
55915 65914 UA BRU PRG
55916 65915 UA BRU SXB
55917 65916 UA BTR IAH
55918 65917 UA BTV EWR
55919 65918 UA BTV IAD
55920 65919 UA BTV ORD
55921 65920 UA BUF CLE
55922 65921 UA BUF EWR
55923 65922 UA BUF IAD
55924 65923 UA BUF ORD
55925 65924 UA BUR DEN
55926 65925 UA BUR SFO
55927 65926 UA BWI CLE
55928 65927 UA BWI DEN
55929 65928 UA BWI EWR
55930 65929 UA BWI IAH
55931 65930 UA BWI LAX
55932 65931 UA BWI ORD
55933 65932 UA BWI SFO
55934 65933 UA BZE EWR
55935 65934 UA BZE IAH
55936 65935 UA BZN DEN
55937 65936 UA BZN ORD
55938 65937 UA CAE IAD
55939 65938 UA CAE IAH
55940 65939 UA CAE ORD
55941 65940 UA CAI JFK
55942 65941 UA CAK ORD
55943 65942 UA CCS IAH
55944 65943 UA CDG EWR
55945 65944 UA CDG IAD
55946 65945 UA CDG ORD
55947 65946 UA CDG SFO
55948 65947 UA CDR DEN
55949 65948 UA CEC ACV
55950 65949 UA CEC SFO
55951 65950 UA CHO IAD
55952 65951 UA CHS CLE
55953 65952 UA CHS EWR
55954 65953 UA CHS IAD
55955 65954 UA CHS IAH
55956 65955 UA CHS ORD
55957 65956 UA CIC SFO
55958 65957 UA CID DEN
55959 65958 UA CID ORD
55960 65959 UA CKB IAD
55961 65960 UA CKB MGW
55962 65961 UA CKY DKR
55963 65962 UA CLD LAX
55964 65963 UA CLE ALB
55965 65964 UA CLE ATL
55966 65965 UA CLE AUS
55967 65966 UA CLE BFD
55968 65967 UA CLE BNA
55969 65968 UA CLE BOS
55970 65969 UA CLE BUF
55971 65970 UA CLE BWI
55972 65971 UA CLE CHS
55973 65972 UA CLE CLT
55974 65973 UA CLE CMH
55975 65974 UA CLE CUN
55976 65975 UA CLE DAY
55977 65976 UA CLE DCA
55978 65977 UA CLE DEN
55979 65978 UA CLE DFW
55980 65979 UA CLE DUJ
55981 65980 UA CLE ERI
55982 65981 UA CLE EWR
55983 65982 UA CLE FKL
55984 65983 UA CLE FLL
55985 65984 UA CLE FNT
55986 65985 UA CLE GRR
55987 65986 UA CLE GSP
55988 65987 UA CLE IAD
55989 65988 UA CLE IAH
55990 65989 UA CLE IND
55991 65990 UA CLE JHW
55992 65991 UA CLE LAS
55993 65992 UA CLE LAX
55994 65993 UA CLE LGA
55995 65994 UA CLE MCI
55996 65995 UA CLE MCO
55997 65996 UA CLE MKE
55998 65997 UA CLE MSP
55999 65998 UA CLE MSY
56000 65999 UA CLE ORD
56001 66000 UA CLE PBI
56002 66001 UA CLE PHX
56003 66002 UA CLE PKB
56004 66003 UA CLE RIC
56005 66004 UA CLE ROC
56006 66005 UA CLE RSW
56007 66006 UA CLE SDF
56008 66007 UA CLE SFO
56009 66008 UA CLE STL
56010 66009 UA CLE SYR
56011 66010 UA CLE TPA
56012 66011 UA CLE YYZ
56013 66012 UA CLL IAH
56014 66013 UA CLO BOG
56015 66014 UA CLO MIA
56016 66015 UA CLT CLE
56017 66016 UA CLT EWR
56018 66017 UA CLT IAD
56019 66018 UA CLT IAH
56020 66019 UA CLT ORD
56021 66020 UA CME IAH
56022 66021 UA CMH CLE
56023 66022 UA CMH DEN
56024 66023 UA CMH EWR
56025 66024 UA CMH IAD
56026 66025 UA CMH IAH
56027 66026 UA CMH ORD
56028 66027 UA CMH YYZ
56029 66028 UA CMX ORD
56030 66029 UA CNS GUM
56031 66030 UA COD DEN
56032 66031 UA COO ABJ
56033 66032 UA COS DEN
56034 66033 UA COS IAD
56035 66034 UA COS IAH
56036 66035 UA COS LAX
56037 66036 UA COS ORD
56038 66037 UA COS SFO
56039 66038 UA CPH OSL
56040 66039 UA CPR DEN
56041 66040 UA CRP IAH
56042 66041 UA CTG MIA
56043 66042 UA CTS GUM
56044 66043 UA CUN AUS
56045 66044 UA CUN CLE
56046 66045 UA CUN DEN
56047 66046 UA CUN EWR
56048 66047 UA CUN IAD
56049 66048 UA CUN IAH
56050 66049 UA CUN LAX
56051 66050 UA CUN ORD
56052 66051 UA CUN SFO
56053 66052 UA CUU IAH
56054 66053 UA CVG DEN
56055 66054 UA CVG EWR
56056 66055 UA CVG IAD
56057 66056 UA CVG IAH
56058 66057 UA CVG ORD
56059 66058 UA CWA ORD
56060 66059 UA CYS DEN
56061 66060 UA CYS WRL
56062 66061 UA CZM IAH
56063 66062 UA DAL IAH
56064 66063 UA DAR NBO
56065 66064 UA DAY CLE
56066 66065 UA DAY DEN
56067 66066 UA DAY EWR
56068 66067 UA DAY IAD
56069 66068 UA DAY ORD
56070 66069 UA DCA CLE
56071 66070 UA DCA DEN
56072 66071 UA DCA EWR
56073 66072 UA DCA IAH
56074 66073 UA DCA ORD
56075 66074 UA DCA SFO
56076 66075 UA DDC DEN
56077 66076 UA DDC LBL
56078 66077 UA DEL EWR
56079 66078 UA DEN ABQ
56080 66079 UA DEN AIA
56081 66080 UA DEN ALS
56082 66081 UA DEN AMA
56083 66082 UA DEN ANC
56084 66083 UA DEN ASE
56085 66084 UA DEN ATL
56086 66085 UA DEN AUS
56087 66086 UA DEN BFL
56088 66087 UA DEN BHM
56089 66088 UA DEN BIL
56090 66089 UA DEN BIS
56091 66090 UA DEN BNA
56092 66091 UA DEN BOI
56093 66092 UA DEN BOS
56094 66093 UA DEN BUR
56095 66094 UA DEN BWI
56096 66095 UA DEN BZN
56097 66096 UA DEN CID
56098 66097 UA DEN CLE
56099 66098 UA DEN CMH
56100 66099 UA DEN COD
56101 66100 UA DEN COS
56102 66101 UA DEN CPR
56103 66102 UA DEN CUN
56104 66103 UA DEN CVG
56105 66104 UA DEN CYS
56106 66105 UA DEN DAY
56107 66106 UA DEN DCA
56108 66107 UA DEN DFW
56109 66108 UA DEN DIK
56110 66109 UA DEN DRO
56111 66110 UA DEN DSM
56112 66111 UA DEN DTW
56113 66112 UA DEN EGE
56114 66113 UA DEN ELP
56115 66114 UA DEN EUG
56116 66115 UA DEN EWR
56117 66116 UA DEN FAR
56118 66117 UA DEN FAT
56119 66118 UA DEN FCA
56120 66119 UA DEN FLL
56121 66120 UA DEN FMN
56122 66121 UA DEN FRA
56123 66122 UA DEN FSD
56124 66123 UA DEN GCC
56125 66124 UA DEN GEG
56126 66125 UA DEN GJT
56127 66126 UA DEN GRR
56128 66127 UA DEN GTF
56129 66128 UA DEN GUC
56130 66129 UA DEN HDN
56131 66130 UA DEN HLN
56132 66131 UA DEN HNL
56133 66132 UA DEN HSV
56134 66133 UA DEN IAD
56135 66134 UA DEN IAH
56136 66135 UA DEN ICT
56137 66136 UA DEN IDA
56138 66137 UA DEN IND
56139 66138 UA DEN ISN
56140 66139 UA DEN JAC
56141 66140 UA DEN KOA
56142 66141 UA DEN LAR
56143 66142 UA DEN LAS
56144 66143 UA DEN LAX
56145 66144 UA DEN LBB
56146 66145 UA DEN LGA
56147 66146 UA DEN LIH
56148 66147 UA DEN LIT
56149 66148 UA DEN LNK
56150 66149 UA DEN MAF
56151 66150 UA DEN MCI
56152 66151 UA DEN MCO
56153 66152 UA DEN MEM
56154 66153 UA DEN MEX
56155 66154 UA DEN MFR
56156 66155 UA DEN MIA
56157 66156 UA DEN MKE
56158 66157 UA DEN MLI
56159 66158 UA DEN MOT
56160 66159 UA DEN MRY
56161 66160 UA DEN MSN
56162 66161 UA DEN MSO
56163 66162 UA DEN MSP
56164 66163 UA DEN MSY
56165 66164 UA DEN MTJ
56166 66165 UA DEN NRT
56167 66166 UA DEN OGG
56168 66167 UA DEN OKC
56169 66168 UA DEN OMA
56170 66169 UA DEN ONT
56171 66170 UA DEN ORD
56172 66171 UA DEN PDX
56173 66172 UA DEN PHL
56174 66173 UA DEN PHX
56175 66174 UA DEN PIA
56176 66175 UA DEN PIR
56177 66176 UA DEN PIT
56178 66177 UA DEN PSC
56179 66178 UA DEN PSP
56180 66179 UA DEN PUB
56181 66180 UA DEN PVR
56182 66181 UA DEN RAP
56183 66182 UA DEN RDM
56184 66183 UA DEN RKS
56185 66184 UA DEN RNO
56186 66185 UA DEN RSW
56187 66186 UA DEN SAF
56188 66187 UA DEN SAN
56189 66188 UA DEN SAT
56190 66189 UA DEN SBA
56191 66190 UA DEN SDF
56192 66191 UA DEN SEA
56193 66192 UA DEN SFO
56194 66193 UA DEN SGF
56195 66194 UA DEN SGU
56196 66195 UA DEN SHV
56197 66196 UA DEN SJC
56198 66197 UA DEN SJD
56199 66198 UA DEN SLC
56200 66199 UA DEN SMF
56201 66200 UA DEN SNA
56202 66201 UA DEN STL
56203 66202 UA DEN TPA
56204 66203 UA DEN TUL
56205 66204 UA DEN TUS
56206 66205 UA DEN TYS
56207 66206 UA DEN XNA
56208 66207 UA DEN YEG
56209 66208 UA DEN YMM
56210 66209 UA DEN YQR
56211 66210 UA DEN YUL
56212 66211 UA DEN YVR
56213 66212 UA DEN YWG
56214 66213 UA DEN YXE
56215 66214 UA DEN YYC
56216 66215 UA DEN YYZ
56217 66216 UA DFW CLE
56218 66217 UA DFW DEN
56219 66218 UA DFW EWR
56220 66219 UA DFW FRA
56221 66220 UA DFW IAD
56222 66221 UA DFW IAH
56223 66222 UA DFW LAX
56224 66223 UA DFW ORD
56225 66224 UA DFW SAL
56226 66225 UA DFW SFO
56227 66226 UA DFW YYZ
56228 66227 UA DGO IAH
56229 66228 UA DGO LAX
56230 66229 UA DIK DEN
56231 66230 UA DKR BJL
56232 66231 UA DKR BRU
56233 66232 UA DKR CKY
56234 66233 UA DKR IAD
56235 66234 UA DKR JNB
56236 66235 UA DLA BRU
56237 66236 UA DLA FIH
56238 66237 UA DLA NSI
56239 66238 UA DLH ORD
56240 66239 UA DME VIE
56241 66240 UA DOH BAH
56242 66241 UA DOH DXB
56243 66242 UA DOH FRA
56244 66243 UA DRO DEN
56245 66244 UA DSM DEN
56246 66245 UA DSM EWR
56247 66246 UA DSM IAH
56248 66247 UA DSM ORD
56249 66248 UA DTW DEN
56250 66249 UA DTW EWR
56251 66250 UA DTW FRA
56252 66251 UA DTW IAD
56253 66252 UA DTW IAH
56254 66253 UA DTW ORD
56255 66254 UA DTW YYZ
56256 66255 UA DUB BOS
56257 66256 UA DUB EWR
56258 66257 UA DUB IAD
56259 66258 UA DUB JFK
56260 66259 UA DUB ORD
56261 66260 UA DUJ CLE
56262 66261 UA DUJ FKL
56263 66262 UA DUS EWR
56264 66263 UA DUS ORD
56265 66264 UA DXB DOH
56266 66265 UA DXB IAD
56267 66266 UA EAU ORD
56268 66267 UA EBB BRU
56269 66268 UA EDI BRU
56270 66269 UA EDI EWR
56271 66270 UA EGE DEN
56272 66271 UA ELH FLL
56273 66272 UA ELH PBI
56274 66273 UA ELM ORD
56275 66274 UA ELP DEN
56276 66275 UA ELP IAH
56277 66276 UA ERI CLE
56278 66277 UA EUG DEN
56279 66278 UA EUG PDX
56280 66279 UA EUG SFO
56281 66280 UA EVN VIE
56282 66281 UA EWR ALB
56283 66282 UA EWR AMS
56284 66283 UA EWR ANU
56285 66284 UA EWR ARN
56286 66285 UA EWR ATL
56287 66286 UA EWR AUA
56288 66287 UA EWR AUS
56289 66288 UA EWR BCN
56290 66289 UA EWR BDA
56291 66290 UA EWR BFS
56292 66291 UA EWR BHX
56293 66292 UA EWR BNA
56294 66293 UA EWR BOG
56295 66294 UA EWR BOM
56296 66295 UA EWR BON
56297 66296 UA EWR BOS
56298 66297 UA EWR BQN
56299 66298 UA EWR BRU
56300 66299 UA EWR BTV
56301 66300 UA EWR BUF
56302 66301 UA EWR BWI
56303 66302 UA EWR BZE
56304 66303 UA EWR CDG
56305 66304 UA EWR CHS
56306 66305 UA EWR CLE
56307 66306 UA EWR CLT
56308 66307 UA EWR CMH
56309 66308 UA EWR CUN
56310 66309 UA EWR CVG
56311 66310 UA EWR DAY
56312 66311 UA EWR DCA
56313 66312 UA EWR DEL
56314 66313 UA EWR DEN
56315 66314 UA EWR DFW
56316 66315 UA EWR DSM
56317 66316 UA EWR DTW
56318 66317 UA EWR DUB
56319 66318 UA EWR DUS
56320 66319 UA EWR EDI
56321 66320 UA EWR FCO
56322 66321 UA EWR FLL
56323 66322 UA EWR FRA
56324 66323 UA EWR GCM
56325 66324 UA EWR GLA
56326 66325 UA EWR GRR
56327 66326 UA EWR GRU
56328 66327 UA EWR GSO
56329 66328 UA EWR GSP
56330 66329 UA EWR GUA
56331 66330 UA EWR GVA
56332 66331 UA EWR HAM
56333 66332 UA EWR HKG
56334 66333 UA EWR HNL
56335 66334 UA EWR IAD
56336 66335 UA EWR IAH
56337 66336 UA EWR IND
56338 66337 UA EWR ITH
56339 66338 UA EWR JAX
56340 66339 UA EWR LAS
56341 66340 UA EWR LAX
56342 66341 UA EWR LHR
56343 66342 UA EWR LIM
56344 66343 UA EWR LIR
56345 66344 UA EWR LIS
56346 66345 UA EWR MAD
56347 66346 UA EWR MAN
56348 66347 UA EWR MBJ
56349 66348 UA EWR MCI
56350 66349 UA EWR MCO
56351 66350 UA EWR MEM
56352 66351 UA EWR MEX
56353 66352 UA EWR MHT
56354 66353 UA EWR MIA
56355 66354 UA EWR MKE
56356 66355 UA EWR MSN
56357 66356 UA EWR MSP
56358 66357 UA EWR MSY
56359 66358 UA EWR MUC
56360 66359 UA EWR MXP
56361 66360 UA EWR MYR
56362 66361 UA EWR NAS
56363 66362 UA EWR NRT
56364 66363 UA EWR OKC
56365 66364 UA EWR OMA
56366 66365 UA EWR ORD
56367 66366 UA EWR ORF
56368 66367 UA EWR OSL
56369 66368 UA EWR PBI
56370 66369 UA EWR PDX
56371 66370 UA EWR PEK
56372 66371 UA EWR PHX
56373 66372 UA EWR PIT
56374 66373 UA EWR PLS
56375 66374 UA EWR POP
56376 66375 UA EWR POS
56377 66376 UA EWR PTY
56378 66377 UA EWR PUJ
56379 66378 UA EWR PVD
56380 66379 UA EWR PVG
56381 66380 UA EWR PVR
56382 66381 UA EWR PWM
56383 66382 UA EWR RDU
56384 66383 UA EWR RIC
56385 66384 UA EWR ROC
56386 66385 UA EWR RSW
56387 66386 UA EWR SAL
56388 66387 UA EWR SAN
56389 66388 UA EWR SAP
56390 66389 UA EWR SAT
56391 66390 UA EWR SAV
56392 66391 UA EWR SDF
56393 66392 UA EWR SDQ
56394 66393 UA EWR SEA
56395 66394 UA EWR SFO
56396 66395 UA EWR SJD
56397 66396 UA EWR SJO
56398 66397 UA EWR SJU
56399 66398 UA EWR SNA
56400 66399 UA EWR SNN
56401 66400 UA EWR STL
56402 66401 UA EWR STR
56403 66402 UA EWR STT
56404 66403 UA EWR SXM
56405 66404 UA EWR SYR
56406 66405 UA EWR TLV
56407 66406 UA EWR TPA
56408 66407 UA EWR TUL
56409 66408 UA EWR TXL
56410 66409 UA EWR TYS
56411 66410 UA EWR UVF
56412 66411 UA EWR XNA
56413 66412 UA EWR YEG
56414 66413 UA EWR YHZ
56415 66414 UA EWR YOW
56416 66415 UA EWR YQB
56417 66416 UA EWR YQM
56418 66417 UA EWR YUL
56419 66418 UA EWR YVR
56420 66419 UA EWR YYT
56421 66420 UA EWR YYZ
56422 66421 UA EWR ZRH
56423 66422 UA EYW FLL
56424 66423 UA EYW RSW
56425 66424 UA EYW TPA
56426 66425 UA EZE IAH
56427 66426 UA FAR DEN
56428 66427 UA FAR ORD
56429 66428 UA FAT DEN
56430 66429 UA FAT LAS
56431 66430 UA FAT LAX
56432 66431 UA FAT SFO
56433 66432 UA FAY IAD
56434 66433 UA FCA DEN
56435 66434 UA FCO EWR
56436 66435 UA FCO IAD
56437 66436 UA FIH BRU
56438 66437 UA FIH DLA
56439 66438 UA FKL CLE
56440 66439 UA FKL DUJ
56441 66440 UA FLL BIM
56442 66441 UA FLL CLE
56443 66442 UA FLL DEN
56444 66443 UA FLL ELH
56445 66444 UA FLL EWR
56446 66445 UA FLL EYW
56447 66446 UA FLL FPO
56448 66447 UA FLL GGT
56449 66448 UA FLL GHB
56450 66449 UA FLL IAD
56451 66450 UA FLL IAH
56452 66451 UA FLL MCO
56453 66452 UA FLL MHH
56454 66453 UA FLL ORD
56455 66454 UA FLL SFO
56456 66455 UA FLL TCB
56457 66456 UA FLL TPA
56458 66457 UA FMN ALS
56459 66458 UA FMN DEN
56460 66459 UA FMN SOW
56461 66460 UA FNA ROB
56462 66461 UA FNT CLE
56463 66462 UA FOE ORD
56464 66463 UA FPO FLL
56465 66464 UA FRA ATL
56466 66465 UA FRA AUH
56467 66466 UA FRA BOS
56468 66467 UA FRA DEN
56469 66468 UA FRA DFW
56470 66469 UA FRA DOH
56471 66470 UA FRA DTW
56472 66471 UA FRA EWR
56473 66472 UA FRA GYD
56474 66473 UA FRA IAD
56475 66474 UA FRA IAH
56476 66475 UA FRA JED
56477 66476 UA FRA JFK
56478 66477 UA FRA LAX
56479 66478 UA FRA LOS
56480 66479 UA FRA MCO
56481 66480 UA FRA MIA
56482 66481 UA FRA ORD
56483 66482 UA FRA SEA
56484 66483 UA FRA SFO
56485 66484 UA FRA TSE
56486 66485 UA FSD DEN
56487 66486 UA FSD ORD
56488 66487 UA FUK GUM
56489 66488 UA FWA ORD
56490 66489 UA GCC DEN
56491 66490 UA GCM EWR
56492 66491 UA GCM IAD
56493 66492 UA GCM IAH
56494 66493 UA GDL IAH
56495 66494 UA GDL LAX
56496 66495 UA GDL SFO
56497 66496 UA GEG DEN
56498 66497 UA GGT FLL
56499 66498 UA GGT GHB
56500 66499 UA GHB FLL
56501 66500 UA GIG GRU
56502 66501 UA GIG IAH
56503 66502 UA GJT DEN
56504 66503 UA GJT IAH
56505 66504 UA GLA EWR
56506 66505 UA GNV MCO
56507 66506 UA GNV TPA
56508 66507 UA GOT ARN
56509 66508 UA GPT IAH
56510 66509 UA GRB ORD
56511 66510 UA GRK IAH
56512 66511 UA GRR CLE
56513 66512 UA GRR DEN
56514 66513 UA GRR EWR
56515 66514 UA GRR IAD
56516 66515 UA GRR IAH
56517 66516 UA GRR ORD
56518 66517 UA GRU EWR
56519 66518 UA GRU GIG
56520 66519 UA GRU IAD
56521 66520 UA GRU IAH
56522 66521 UA GRU ORD
56523 66522 UA GSO EWR
56524 66523 UA GSO IAD
56525 66524 UA GSO ORD
56526 66525 UA GSP CLE
56527 66526 UA GSP EWR
56528 66527 UA GSP IAD
56529 66528 UA GSP IAH
56530 66529 UA GSP ORD
56531 66530 UA GTF DEN
56532 66531 UA GUA EWR
56533 66532 UA GUA IAD
56534 66533 UA GUA IAH
56535 66534 UA GUA MIA
56536 66535 UA GUC DEN
56537 66536 UA GUM CNS
56538 66537 UA GUM CTS
56539 66538 UA GUM FUK
56540 66539 UA GUM HKG
56541 66540 UA GUM HNL
56542 66541 UA GUM KIX
56543 66542 UA GUM MNL
56544 66543 UA GUM NGO
56545 66544 UA GUM NRT
56546 66545 UA GUM OKJ
56547 66546 UA GUM ROP
56548 66547 UA GUM ROR
56549 66548 UA GUM SDJ
56550 66549 UA GUM SPN
56551 66550 UA GUM TKK
56552 66551 UA GUM YAP
56553 66552 UA GVA EWR
56554 66553 UA GVA IAD
56555 66554 UA GVA JFK
56556 66555 UA GVA YUL
56557 66556 UA GYD ASB
56558 66557 UA GYD FRA
56559 66558 UA HAJ BRU
56560 66559 UA HAM EWR
56561 66560 UA HDN DEN
56562 66561 UA HKG EWR
56563 66562 UA HKG GUM
56564 66563 UA HKG ORD
56565 66564 UA HKG SFO
56566 66565 UA HKG SGN
56567 66566 UA HKG SIN
56568 66567 UA HLN DEN
56569 66568 UA HND HNL
56570 66569 UA HND LAX
56571 66570 UA HNL AKL
56572 66571 UA HNL DEN
56573 66572 UA HNL EWR
56574 66573 UA HNL GUM
56575 66574 UA HNL HND
56576 66575 UA HNL IAD
56577 66576 UA HNL IAH
56578 66577 UA HNL LAX
56579 66578 UA HNL LIH
56580 66579 UA HNL MAJ
56581 66580 UA HNL NRT
56582 66581 UA HNL OGG
56583 66582 UA HNL ORD
56584 66583 UA HNL PEK
56585 66584 UA HNL SFO
56586 66585 UA HOB IAH
